price,bedrooms,bathrooms,sqft,floors,condition,grade,yr_built
1950000.0,7,3.5,4640,2.0,3,11,1965
238000.0,4,1.0,1400,1.5,3,7,1959
750000.0,6,1.75,2750,2.0,4,8,1973
331500.0,4,2.5,2050,2.0,3,7,1998
460000.0,4,3.0,2230,1.0,3,7,1978
404950.0,4,2.25,2340,1.0,4,8,1982
880000.0,3,2.5,2870,2.0,3,9,2014
863000.0,4,2.5,4120,2.0,3,10,1997
638700.0,3,1.75,2080,1.0,3,7,1960
435000.0,3,2.5,1840,2.0,3,7,2008
260000.0,3,1.0,1180,1.5,4,6,1959
671500.0,5,2.75,2160,1.5,5,7,1927
610000.0,3,1.0,1180,1.5,3,8,1907
405000.0,2,0.75,1160,1.0,4,6,1937
338900.0,4,2.5,1830,2.0,3,7,2003
720000.0,4,4.0,3200,2.0,3,10,2004
442000.0,5,3.0,2560,1.5,4,7,1927
650000.0,5,2.75,2550,1.5,5,8,1902
263500.0,3,1.75,1330,1.0,3,7,1981
300000.0,2,1.0,1220,1.0,4,7,1963
266000.0,3,2.5,1805,2.0,3,7,2009
930000.0,4,4.0,6050,2.5,3,9,2009
530000.0,4,2.5,2320,2.0,3,8,2004
180000.0,3,1.0,1384,1.0,4,6,1965
619000.0,3,2.5,2720,2.0,3,9,2005
264000.0,3,1.5,1820,1.0,4,7,1962
730000.0,2,2.25,2130,1.5,4,7,1941
439000.0,4,2.25,2060,2.0,3,7,1975
268500.0,4,1.75,1420,1.0,4,7,1981
330000.0,3,1.75,1510,1.0,3,7,1985
640000.0,3,2.5,2160,1.5,3,8,1903
900000.0,3,2.5,3180,2.0,4,11,1978
370000.0,3,2.25,2110,2.0,4,8,1985
685000.0,3,2.0,2060,1.5,5,8,1931
505000.0,3,1.5,1830,1.0,3,7,1981
265000.0,3,1.75,1820,1.0,4,7,1966
290000.0,3,2.5,1610,2.0,3,8,2006
296000.0,4,2.5,1780,2.0,3,7,2006
360000.0,4,2.5,1840,2.0,3,7,1996
240500.0,3,1.75,1460,1.0,3,7,1997
372500.0,2,2.5,1400,2.0,3,8,2007
595000.0,3,2.5,3370,2.0,3,9,2004
515000.0,4,3.0,3590,2.0,3,9,1997
1220000.0,4,2.25,3200,2.0,4,9,1962
507000.0,2,1.75,1670,1.0,3,8,2004
399950.0,4,2.0,2420,1.0,3,9,1984
185000.0,3,1.75,1430,2.0,3,7,1994
460000.0,3,1.75,1440,1.0,3,7,1980
435500.0,3,2.25,1450,2.0,3,7,1985
469000.0,4,2.75,3550,1.0,5,8,1966
531000.0,2,3.0,1270,2.0,3,8,2000
443500.0,2,1.0,940,1.0,3,7,1949
223000.0,3,2.0,1670,1.0,3,7,1990
590000.0,4,3.5,3100,2.0,3,8,1996
340000.0,2,2.5,1100,3.0,3,7,1997
650000.0,3,2.0,1870,1.0,4,8,1925
533600.0,3,2.5,1930,2.0,4,8,1990
695000.0,3,2.75,2540,2.0,3,9,2005
242000.0,3,1.75,1280,1.5,4,7,1988
425000.0,3,2.25,1820,1.0,3,7,1967
525000.0,3,2.25,1490,2.0,3,7,1981
485000.0,3,2.5,1880,2.0,3,8,1988
175000.0,3,1.0,1250,1.0,3,7,1971
210000.0,3,2.0,1440,1.0,3,8,1983
260000.0,3,2.5,1920,2.0,3,7,1989
577000.0,3,2.5,2060,1.0,3,7,1976
200000.0,3,1.5,1210,1.0,4,7,1958
605000.0,2,1.75,1760,1.0,4,7,1927
325000.0,3,1.0,990,1.0,4,6,1947
289500.0,3,1.0,960,1.0,4,6,1944
559950.0,3,2.5,1660,3.0,3,9,2014
1042500.0,3,1.75,1900,1.0,4,8,1941
543500.0,3,2.25,1270,1.0,3,7,1970
480000.0,4,2.25,3250,2.0,4,9,1983
218000.0,3,1.0,960,1.0,5,6,1982
565000.0,2,1.75,1330,1.0,4,7,1914
426700.0,3,1.75,2080,1.0,5,7,1968
650000.0,3,2.5,2690,1.0,3,8,1957
542000.0,2,1.0,890,1.0,3,7,1910
415000.0,3,1.75,1070,1.0,3,7,1977
214000.0,3,1.0,1200,1.0,4,6,1953
245000.0,3,1.5,1360,2.0,5,7,1949
314500.0,3,2.0,2050,1.0,3,8,1993
1120000.0,3,1.5,3000,2.0,5,9,1924
378000.0,2,2.0,1300,1.0,3,7,1963
305000.0,4,2.5,2250,1.0,3,7,1982
595000.0,5,2.75,3740,1.0,4,8,1978
729500.0,3,2.5,1660,3.0,3,9,2015
430000.0,3,2.5,2360,2.0,3,7,2003
240000.0,3,1.75,1760,1.0,3,7,1987
545000.0,3,1.75,1680,1.5,3,7,1916
530000.0,3,1.75,1320,1.0,3,7,1918
157000.0,1,1.0,870,1.0,3,6,1939
425000.0,4,1.0,1260,1.5,3,6,1925
220000.0,3,1.0,1000,1.0,3,6,1944
521000.0,4,1.75,2020,1.0,4,8,1976
325000.0,3,1.0,1920,1.0,3,7,1952
597500.0,3,2.0,2150,1.5,4,7,1911
337000.0,3,2.5,1470,2.0,3,7,1999
1000000.0,3,2.5,3180,2.0,3,10,1991
3070000.0,3,2.5,3930,1.0,4,8,1957
495000.0,3,1.0,990,1.0,3,6,1943
748000.0,4,3.5,2770,2.0,3,8,2001
888000.0,3,1.5,1250,1.0,4,7,1953
269900.0,3,1.75,1140,1.0,3,7,1986
496500.0,4,2.5,2250,1.0,3,7,1967
475000.0,3,2.5,1640,2.0,3,7,1969
312000.0,3,1.5,1255,3.0,3,7,2004
323000.0,3,1.0,1290,1.0,3,7,1976
331000.0,3,1.75,1300,1.0,3,7,1986
306000.0,3,1.5,1220,3.0,3,8,2007
655000.0,4,2.5,2630,3.0,3,8,2002
290000.0,3,1.5,1950,1.0,4,8,1959
1250000.0,4,3.25,3160,2.0,5,9,1965
460000.0,3,1.75,1550,1.0,4,7,1949
435000.0,4,2.5,1700,1.0,4,7,1940
664000.0,4,2.75,2510,1.0,5,8,1978
865000.0,4,1.75,1800,2.0,4,8,1921
385000.0,3,1.75,1800,1.0,3,8,1968
497000.0,3,2.25,1870,1.0,3,7,1975
280000.0,2,1.0,1010,1.0,4,7,1925
188000.0,2,1.5,1120,1.0,3,6,1924
478500.0,3,1.0,2090,1.0,3,8,1969
1145000.0,4,3.5,4370,2.0,3,11,2001
222000.0,3,2.0,1440,1.0,4,7,1981
799000.0,4,3.0,2580,2.0,3,8,1984
609900.0,4,2.5,3190,2.0,3,10,2006
413000.0,4,3.5,2380,2.0,4,7,1995
400000.0,4,1.0,1420,1.5,3,7,1930
802541.0,5,2.75,2990,2.0,3,9,2014
320000.0,3,2.5,2680,2.0,3,8,1990
507000.0,4,2.5,2730,2.0,3,7,2006
387500.0,3,1.0,1220,1.0,3,6,1946
396000.0,3,1.0,1500,1.0,3,7,1967
373000.0,3,1.75,1830,1.0,3,8,1958
1484900.0,5,2.5,4570,2.0,5,10,1965
359900.0,4,2.25,2470,2.0,3,8,1983
410000.0,2,1.0,800,1.0,3,6,1927
690000.0,4,2.5,2900,2.0,3,9,1992
245000.0,3,2.0,1410,1.0,3,7,1985
700000.0,5,2.5,2830,1.0,5,8,1979
268000.0,4,1.75,1680,1.0,3,7,1977
225000.0,3,1.75,1760,1.0,3,7,1979
980000.0,4,2.25,2240,2.0,3,8,1976
795000.0,2,1.0,1380,1.5,3,5,1905
195000.0,2,1.0,820,1.0,3,6,1953
480000.0,4,2.0,2180,1.0,2,6,1950
485000.0,4,2.0,1400,1.0,3,7,1900
130000.0,2,1.0,880,1.0,3,5,1928
325000.0,2,1.0,1060,1.0,4,6,1946
440000.0,3,1.75,1530,1.0,4,7,1984
550000.0,4,1.75,2480,1.0,3,8,1958
310000.0,3,1.75,1490,1.0,5,6,1967
530000.0,3,2.5,3660,2.0,4,9,1989
390000.0,4,2.5,2340,2.0,3,8,1993
243000.0,3,1.75,1450,1.0,4,7,1981
639000.0,4,2.5,2210,2.0,3,9,1990
215000.0,4,1.0,1130,1.0,4,7,1969
405000.0,5,1.75,1550,1.0,3,7,1961
250000.0,4,1.75,1710,1.0,5,7,1968
405500.0,3,1.5,1010,1.0,5,7,1954
452000.0,6,2.25,2660,2.0,3,7,1937
730000.0,6,2.25,2660,2.0,3,7,1937
267000.0,3,2.0,1300,1.0,3,7,1994
289950.0,3,2.5,1670,2.0,3,7,2002
565000.0,2,1.0,960,1.0,5,7,1911
1578000.0,4,3.25,4670,2.0,4,12,1988
636000.0,3,2.5,2140,2.0,3,8,2007
350000.0,5,3.0,2520,1.0,3,8,2004
320000.0,3,1.5,1650,1.0,5,7,1978
210000.0,2,1.75,1440,1.0,4,8,1978
245000.0,2,1.0,1050,1.0,3,7,1950
328000.0,3,1.75,1470,1.0,3,7,1983
985000.0,4,2.25,4230,2.0,3,11,1989
501000.0,3,1.75,1970,1.0,5,8,1976
315000.0,3,2.25,1540,2.0,3,7,1992
403000.0,3,2.75,2090,2.0,3,8,2012
550000.0,3,2.0,2380,2.0,4,8,1934
347500.0,4,2.5,2156,2.0,3,9,2012
365000.0,4,2.25,2070,2.0,4,8,1986
588000.0,3,1.0,1910,1.0,4,8,1951
605000.0,3,1.75,1920,1.0,4,8,1977
1300000.0,3,3.25,3400,2.0,4,9,1937
233000.0,3,2.0,1400,1.0,3,7,1974
360000.0,4,2.5,2210,2.0,3,8,1997
459000.0,2,1.75,1170,1.0,3,6,1929
740000.0,3,2.0,2100,1.0,4,9,1995
305000.0,3,1.0,1160,1.0,3,7,1967
395000.0,3,1.0,1500,1.0,3,6,1925
560000.0,4,2.5,2940,2.0,3,8,2000
650000.0,4,1.75,2010,1.0,4,7,1963
449950.0,3,2.5,2170,2.0,3,7,2003
517500.0,3,1.5,1430,1.0,4,7,1940
435000.0,4,1.5,1510,1.0,3,7,1970
329999.0,3,1.0,1150,1.0,3,6,1952
950000.0,3,1.75,2150,1.0,5,8,1960
447000.0,3,1.0,1370,1.0,5,7,1944
699800.0,2,2.5,2380,1.0,3,8,2010
850000.0,3,1.75,1370,1.0,5,7,1911
316500.0,3,1.75,1600,1.0,3,7,1979
942500.0,5,3.5,3750,1.0,4,9,1981
1310000.0,2,2.25,3950,2.0,3,10,1991
856600.0,4,2.25,2400,1.0,4,9,1964
405600.0,5,1.5,2830,2.5,4,8,1918
565000.0,4,2.5,2440,2.0,3,8,1996
400000.0,3,2.25,1190,2.0,3,8,2008
330000.0,3,2.0,1400,1.0,3,7,1997
374950.0,4,2.75,2730,2.0,3,7,2005
405300.0,3,2.75,2390,1.0,5,7,1983
560000.0,3,2.25,2060,2.0,3,8,1984
824000.0,4,2.25,2490,1.0,4,8,1961
260000.0,3,1.75,1100,1.0,5,7,1984
760000.0,4,2.5,2430,1.0,5,8,1965
405000.0,3,2.5,3170,2.0,3,10,1995
429900.0,4,2.5,2640,2.0,3,8,1987
341500.0,3,1.5,1130,1.0,4,7,1961
465250.0,5,2.0,1940,1.5,3,7,1957
450000.0,2,2.0,1100,1.5,3,7,1912
390000.0,3,1.0,1200,1.0,4,7,1955
420000.0,3,2.25,2000,1.0,4,8,1963
269950.0,3,2.5,1890,2.0,3,8,2002
493000.0,4,2.0,1910,1.0,3,7,1910
370000.0,4,2.5,2710,2.0,3,9,1998
2250000.0,5,4.25,4860,1.5,5,10,1905
305000.0,3,1.0,1250,1.0,5,7,1967
400000.0,3,1.75,1590,1.5,5,6,1938
320000.0,3,1.5,1240,2.0,3,8,2009
715000.0,4,1.0,2000,2.0,4,7,1911
650000.0,6,2.75,3610,1.5,4,8,1966
218000.0,5,1.75,1930,1.0,4,8,1966
500000.0,2,1.0,1280,1.0,3,7,1964
460000.0,4,2.0,2090,1.0,4,7,1984
232500.0,3,1.5,1940,1.0,4,7,1969
408200.0,3,2.5,1800,2.0,4,7,1990
522000.0,3,1.75,1730,1.0,4,7,1980
675000.0,4,2.5,2810,2.0,3,9,1982
1355000.0,4,3.5,3550,1.0,3,11,1999
249950.0,4,1.0,1330,1.5,3,6,1952
210000.0,2,1.0,750,1.0,3,6,1950
429950.0,4,1.0,1760,1.0,3,7,1947
737500.0,4,2.5,3200,2.0,3,9,1993
710000.0,4,2.0,1740,1.0,5,8,1958
470000.0,3,2.5,2100,2.0,3,8,1999
1100000.0,4,3.5,4270,1.0,4,12,1993
650000.0,3,2.0,1340,1.5,3,7,1913
1216000.0,4,2.5,3190,1.0,5,9,1967
422120.0,3,2.5,1630,2.0,3,8,1987
625000.0,5,2.5,2990,2.0,3,9,2007
385200.0,4,1.0,1550,1.5,3,6,1954
500000.0,3,2.25,1690,2.0,3,8,1989
308000.0,4,2.25,1960,2.0,3,8,1989
565000.0,3,2.75,2390,1.0,5,8,1977
581000.0,3,2.5,2600,2.0,3,7,2004
361000.0,3,2.0,1950,1.0,3,8,1999
345000.0,3,1.0,1250,1.0,4,7,1964
419000.0,2,2.25,1180,2.0,3,8,2008
347000.0,3,2.5,1680,2.0,3,7,2004
625000.0,4,2.25,2220,2.0,3,9,1989
2400000.0,4,4.25,4890,2.0,3,11,1999
379000.0,3,3.25,2660,2.5,3,8,2014
310000.0,3,1.5,1150,2.0,3,7,1988
250000.0,2,2.0,1130,1.0,4,6,1941
682000.0,5,2.75,2760,2.0,3,9,2005
246500.0,3,2.0,1430,1.0,3,7,1992
325000.0,3,1.0,1490,1.5,4,5,1932
310950.0,4,2.5,2030,2.0,3,8,2004
1100000.0,3,2.0,3010,2.0,5,9,1931
287500.0,3,1.0,1810,1.0,4,7,1954
431000.0,3,1.0,1810,1.0,4,7,1954
226000.0,3,1.0,970,1.0,3,6,1968
825000.0,3,1.75,2010,1.5,5,7,1926
175000.0,4,1.0,1300,1.5,3,6,1947
465750.0,3,1.5,1260,1.0,3,7,1959
659000.0,4,2.25,2610,2.0,3,8,1983
595000.0,3,1.75,1910,1.0,3,8,1941
350000.0,3,2.25,1780,2.0,4,8,1987
270000.0,4,2.25,1900,1.0,4,8,1975
662500.0,6,2.25,2450,1.0,3,7,1957
249900.0,3,1.75,1380,1.0,4,5,1939
324500.0,3,1.75,1920,1.0,4,7,1977
430000.0,2,1.75,1350,1.0,3,8,2004
419950.0,2,1.75,1350,1.0,3,8,2004
285000.0,4,1.75,2510,1.0,4,8,1962
332000.0,4,2.5,2470,2.0,3,8,2002
282000.0,4,1.75,1660,1.0,3,7,1956
320000.0,3,1.0,1340,1.0,3,7,1987
428750.0,3,1.0,1620,1.5,4,7,1911
330000.0,3,2.25,2300,2.0,3,8,1977
456500.0,4,3.5,2000,3.0,3,8,2008
352000.0,3,2.25,1640,1.0,4,8,1972
664000.0,4,2.0,1530,1.5,4,7,1912
628000.0,3,1.75,4000,1.0,3,9,1987
512000.0,3,1.75,1610,1.0,3,7,1977
254000.0,3,2.0,2070,1.0,4,7,1969
535800.0,4,2.5,1900,2.0,3,8,1994
287653.0,3,1.0,1050,1.0,4,7,1960
438000.0,3,2.5,1520,2.0,3,8,2006
450000.0,4,1.75,2390,1.0,3,7,1949
327000.0,5,2.75,2400,2.0,3,8,1998
370500.0,4,2.5,1790,2.0,3,7,2005
265000.0,3,2.5,1720,2.0,3,7,1993
450000.0,4,2.75,2980,1.0,4,8,1979
425000.0,3,1.0,1520,1.5,5,8,1988
166600.0,3,1.75,1150,1.0,4,7,1977
245000.0,1,0.75,380,1.0,3,5,1963
565000.0,3,1.0,910,1.0,3,7,1951
539900.0,3,1.75,1650,1.0,3,8,1976
910000.0,3,3.5,2480,2.0,3,10,2010
280000.0,4,2.5,2050,2.0,3,8,1990
275000.0,3,2.25,1420,2.0,4,7,1989
467000.0,3,2.5,3460,2.0,3,7,2001
457500.0,3,2.5,1500,2.0,3,8,1996
381156.0,2,1.0,1320,1.0,4,7,1908
289999.0,5,2.5,2180,1.0,4,8,1977
642450.0,3,1.75,1830,1.0,3,7,1919
469950.0,3,2.25,1620,1.0,3,7,1962
795000.0,3,2.0,2920,1.0,5,8,1975
785000.0,4,2.5,3300,2.0,3,10,1984
860000.0,3,2.25,3060,2.0,3,10,1983
1095000.0,0,0.0,3064,3.5,3,7,1990
147500.0,3,1.0,1530,1.0,3,7,1959
390000.0,3,2.0,1910,1.0,3,7,1978
229000.0,3,1.0,1020,1.0,3,7,1954
185000.0,3,1.0,1150,1.0,3,6,1932
414900.0,3,1.5,1260,1.0,3,7,1941
200000.0,4,2.0,1920,1.0,2,6,1914
225000.0,4,2.25,1800,1.0,3,8,1969
720000.0,3,1.75,2040,2.0,5,7,1924
930000.0,4,2.5,2200,2.0,5,8,1908
1270000.0,5,2.5,3200,1.0,3,7,1952
700000.0,5,3.25,2400,2.0,4,7,1928
466000.0,2,1.5,1140,3.0,3,7,2005
374000.0,3,1.5,1330,1.0,3,7,1976
480000.0,3,2.5,1940,2.0,4,8,1994
740000.0,3,2.5,3000,2.0,3,9,1995
1010000.0,4,1.0,1820,1.5,3,8,1923
395000.0,4,2.5,2910,2.0,3,8,2002
340000.0,2,1.0,1090,1.0,3,6,1954
209000.0,3,2.0,1230,2.0,3,7,2003
431650.0,5,2.5,1710,1.5,3,7,1962
980000.0,5,2.5,3160,1.0,4,9,1971
660000.0,3,2.5,2680,2.0,3,9,1993
730000.0,4,2.25,2190,2.0,4,8,1977
291500.0,3,1.75,1260,1.0,4,7,1988
905000.0,4,3.5,2970,2.0,3,9,1997
800000.0,4,2.5,2570,1.5,3,10,1993
839900.0,4,3.5,3810,1.0,3,9,2013
200000.0,1,1.5,1010,2.0,3,8,2007
300000.0,3,2.0,1480,1.0,4,7,1979
530000.0,3,1.75,1250,1.5,5,7,1942
314950.0,3,2.25,1654,2.0,3,7,1995
255000.0,3,1.75,1410,1.0,5,7,1960
550000.0,5,2.75,2160,1.0,5,7,1950
435000.0,3,1.0,1400,1.0,4,6,1917
234000.0,3,1.75,1420,1.0,4,7,1966
615000.0,4,2.25,2500,1.0,3,8,1975
205000.0,3,2.0,1410,1.0,3,7,1985
384000.0,4,1.75,2100,1.0,4,7,1955
324000.0,3,2.5,1750,2.0,3,8,1994
645000.0,3,1.75,2070,1.0,4,7,1946
570000.0,3,3.25,1570,2.0,3,8,2007
324000.0,3,2.5,1920,2.0,3,8,1999
270000.0,2,1.0,1000,1.0,3,6,1943
290000.0,5,1.5,2120,1.5,5,7,1962
250000.0,3,2.0,1440,1.0,3,7,1965
342000.0,3,1.75,1660,2.0,3,7,1990
255000.0,3,1.5,1340,1.0,4,7,1958
800000.0,3,2.25,2380,1.0,4,9,1972
451000.0,3,1.75,1560,1.5,3,7,1926
990000.0,4,2.5,2780,1.0,3,7,1967
288400.0,4,2.5,1860,1.0,4,7,1983
420000.0,3,1.5,2390,2.0,3,8,1920
359000.0,2,2.75,1370,2.0,3,8,2009
390000.0,4,3.0,2570,1.0,3,7,1988
300000.0,3,2.5,1320,2.0,3,7,2005
545000.0,5,2.5,2520,1.0,3,7,1981
288349.0,3,1.0,1250,1.0,4,6,1972
299900.0,3,2.25,1560,1.0,3,7,1985
891000.0,4,2.0,2330,1.5,5,7,1925
1200000.0,3,2.0,3660,1.0,4,9,1947
378000.0,4,2.5,2790,2.0,3,8,2004
299995.0,2,1.0,1060,1.0,4,6,1951
253000.0,3,2.5,2020,1.0,3,7,1994
350000.0,3,2.25,1580,1.0,3,7,1979
565000.0,4,3.0,2020,1.5,3,6,1900
315000.0,2,1.0,970,1.0,4,6,1908
570000.0,4,3.0,1490,1.5,5,7,1915
971000.0,5,3.5,4390,2.0,3,9,2005
915000.0,5,2.5,2750,1.5,5,9,1910
419000.0,4,1.5,2150,1.0,4,7,1950
260000.0,4,1.75,1810,1.0,3,7,1977
1321500.0,3,3.0,2230,2.0,3,9,1990
369950.0,3,1.0,2430,1.0,3,7,1977
1029900.0,3,2.5,3680,2.0,3,10,1994
435000.0,5,1.0,1410,1.5,3,6,1929
601000.0,3,1.75,1330,1.0,3,8,1958
460500.0,3,1.0,1490,1.0,3,7,1963
720000.0,3,2.5,2020,3.0,3,8,2000
851000.0,4,2.5,3130,2.0,3,10,1996
550000.0,4,3.0,2670,2.0,3,7,1916
700000.0,4,1.0,1980,1.5,3,7,1920
323000.0,3,1.75,2100,1.0,4,7,1963
345500.0,3,1.0,1350,1.0,5,6,1944
378000.0,4,1.5,2140,1.0,3,7,1959
650000.0,4,2.0,2208,3.0,5,8,1917
385000.0,3,2.0,1010,1.0,3,7,1982
425000.0,2,1.0,970,1.0,3,7,1910
210000.0,4,2.0,1520,1.5,5,6,1920
630000.0,4,2.5,2740,2.0,3,9,1993
335000.0,3,1.75,1570,1.0,3,7,1953
196500.0,3,1.0,1320,1.0,3,7,1966
582800.0,4,2.75,2550,1.0,3,8,1986
440000.0,3,1.75,1560,1.0,3,7,1983
752500.0,4,2.25,2360,2.0,4,8,1974
532500.0,3,1.75,1330,2.0,4,7,1909
265000.0,3,1.0,1070,1.0,4,7,1950
397500.0,3,1.25,1510,1.0,4,6,1961
524250.0,3,2.5,1710,2.0,3,8,1999
765000.0,4,2.75,2790,2.0,3,10,1996
648000.0,4,2.5,2620,2.0,3,9,2001
469500.0,5,2.5,2970,1.0,4,8,1969
237500.0,3,1.75,1050,1.0,4,7,1975
216000.0,3,1.0,1280,1.0,4,7,1956
427200.0,3,1.0,1030,1.0,4,7,1963
280000.0,3,2.25,1900,1.0,4,8,1977
718000.0,5,3.0,3070,1.0,4,9,1968
420000.0,2,2.75,1760,2.0,3,8,2010
379000.0,2,1.0,930,1.0,3,7,1952
326100.0,2,1.0,880,1.0,3,6,1942
535000.0,3,2.5,1360,3.0,3,7,2003
283000.0,4,2.75,2130,1.0,3,7,1992
260000.0,3,1.0,1480,1.5,3,6,1940
399000.0,4,1.0,1500,1.5,4,7,1951
484950.0,3,2.25,1670,2.0,3,8,1987
640000.0,4,1.75,2060,1.0,4,8,1960
585000.0,4,2.5,2160,1.0,4,8,1952
645000.0,4,2.0,2780,1.0,3,8,1955
253000.0,3,2.0,1490,1.0,3,7,1988
178500.0,2,1.0,740,1.0,3,6,1953
291000.0,4,2.5,1860,2.0,4,7,1991
199950.0,2,2.75,1590,1.5,3,5,1920
553500.0,2,1.0,850,1.0,3,7,1922
189950.0,2,1.0,1030,1.0,3,8,1981
289000.0,3,2.0,1850,1.0,3,8,1988
700000.0,4,2.0,1830,2.0,3,8,1908
270000.0,3,2.0,1560,1.0,3,7,1967
258000.0,4,1.75,1730,1.0,3,7,1977
530000.0,3,2.5,1930,2.0,3,8,2005
245000.0,3,2.25,1422,2.0,3,7,2012
563000.0,3,2.0,1380,1.5,4,7,1917
515000.0,3,2.5,2430,2.0,3,8,2001
325000.0,4,2.5,2610,2.0,3,9,1987
540000.0,3,2.25,2000,2.0,3,8,1996
280300.0,2,1.0,920,1.0,4,6,1949
460000.0,4,1.75,1750,1.5,5,7,1926
475000.0,3,1.75,2020,1.0,4,7,1981
900000.0,4,2.25,2460,1.0,4,9,1957
538200.0,4,3.0,1780,1.0,4,8,1964
429000.0,2,1.0,1080,1.0,3,7,1922
164808.0,3,1.0,1250,1.0,3,7,1980
520000.0,4,2.25,1870,2.0,3,7,1977
475000.0,3,1.75,1700,1.0,3,8,1977
283000.0,4,1.5,1480,1.0,5,6,1942
321500.0,4,2.5,1930,2.0,3,8,2000
840000.0,4,2.75,3130,2.0,4,10,1993
287000.0,3,2.25,1370,2.0,4,7,1992
375000.0,3,1.75,960,1.0,3,7,1962
349500.0,3,1.75,1260,1.0,4,7,1969
446450.0,3,1.5,1480,1.0,5,7,1960
315000.0,4,2.5,1930,2.0,4,7,1992
271310.0,2,1.0,870,1.5,2,6,1906
315000.0,4,1.0,1300,1.5,4,7,1953
245000.0,3,1.75,1490,1.0,4,7,1990
543115.0,2,1.0,1380,1.0,3,8,1947
900000.0,4,2.0,1190,1.5,3,7,1945
2450000.0,4,4.25,4250,2.0,4,10,2008
554000.0,2,2.0,1920,1.0,3,8,2003
249900.0,3,1.75,2080,1.0,5,6,1950
768000.0,3,2.5,3220,2.0,4,9,1981
980000.0,4,3.0,3680,1.0,3,10,1967
395000.0,5,2.5,2070,1.0,3,7,1962
415000.0,3,1.75,1480,2.0,3,7,1995
380000.0,4,2.5,2000,2.0,3,8,2003
566000.0,3,2.5,1560,2.0,3,8,1999
218500.0,2,1.0,1600,1.0,4,7,1949
550000.0,4,2.5,1940,1.0,4,7,1976
512031.0,3,1.75,1540,1.0,3,7,1920
197500.0,2,1.0,820,1.0,3,6,1950
470000.0,3,2.25,1780,1.0,3,7,1977
590000.0,3,1.75,1560,1.0,3,7,1981
465000.0,4,2.25,2210,1.0,4,8,1977
499000.0,2,1.75,2040,1.0,4,7,1968
515000.0,3,2.25,1920,1.0,3,8,1972
716500.0,3,1.75,1930,1.0,3,9,1936
410000.0,3,2.0,1700,1.0,3,6,1944
850000.0,4,3.25,3450,2.0,3,8,1994
1050000.0,4,3.25,3440,2.0,3,10,1983
648000.0,4,2.5,2380,2.0,3,10,1992
620000.0,4,2.25,2400,1.5,4,7,1929
935000.0,4,4.5,5670,2.0,3,11,2008
379000.0,3,1.0,1140,1.0,4,7,1963
699000.0,3,1.75,1670,1.0,3,7,1952
528000.0,4,2.25,1910,1.0,3,8,1960
425000.0,3,1.75,1560,1.0,4,8,1974
249500.0,2,1.75,1500,1.0,4,7,1963
1035480.0,5,3.25,4475,2.0,3,9,2014
790000.0,4,2.75,2840,1.0,4,9,1961
399950.0,3,1.0,1020,1.0,3,7,1969
275000.0,3,1.5,1410,1.0,3,7,1953
550000.0,3,1.0,1520,1.5,3,8,1912
140000.0,1,1.0,730,1.0,4,4,1926
250000.0,3,1.0,1190,1.0,3,7,1954
318000.0,3,2.25,1410,2.0,3,7,1988
505000.0,2,1.0,1240,1.0,3,7,1962
470500.0,5,2.5,2500,1.0,3,8,1966
360000.0,3,1.0,1050,1.5,3,7,1954
1242500.0,4,2.75,2680,1.0,4,9,1962
986000.0,3,2.5,2380,1.0,4,9,1964
515000.0,2,1.0,1060,1.0,3,7,1906
320000.0,3,1.75,2300,1.0,4,8,1939
310000.0,4,3.0,2010,1.0,5,7,1951
356700.0,2,1.0,1090,1.0,4,7,1942
775000.0,4,1.75,2320,1.0,3,7,1956
325000.0,3,1.0,1040,1.0,3,6,1951
208000.0,4,2.75,1810,1.5,3,7,1962
825000.0,2,1.0,1150,1.0,4,6,1908
515000.0,3,2.5,2360,1.0,3,9,1990
490000.0,3,1.5,1970,1.5,4,8,1929
675000.0,4,3.0,2690,1.0,3,8,1954
360000.0,4,2.5,2080,1.0,5,7,1962
550000.0,4,2.5,2080,1.0,5,7,1962
225000.0,3,1.5,1370,1.0,3,7,1962
500000.0,3,2.75,3410,1.5,4,8,1967
385000.0,4,2.0,1850,1.0,4,8,1969
837700.0,5,2.75,3010,2.0,3,10,1994
448000.0,3,2.25,1530,2.0,3,7,2003
730000.0,5,1.75,2690,1.0,4,7,1952
575000.0,4,1.5,2810,1.0,3,8,1954
430000.0,3,1.75,1810,1.0,4,7,1976
435000.0,3,2.5,1560,2.0,3,7,2002
241000.0,3,1.0,1010,1.0,4,6,1973
453500.0,2,1.75,1000,1.0,4,6,1924
285000.0,2,1.5,990,3.0,3,7,2001
151000.0,2,1.0,720,1.0,4,5,1942
1570000.0,5,4.5,6070,2.0,3,11,2004
631000.0,5,2.0,2270,2.0,3,7,1905
285000.0,2,2.5,1380,2.0,3,7,2011
195000.0,3,1.0,1260,1.0,4,6,1959
817500.0,4,2.5,2910,2.0,4,9,1987
550000.0,3,2.0,1810,1.0,4,7,1960
1127000.0,4,2.5,3160,2.0,4,9,1995
609850.0,2,2.75,1910,3.0,3,9,2002
200000.0,3,1.0,1230,1.0,3,6,1947
367000.0,4,2.5,2960,2.0,3,9,2006
285167.0,3,2.25,2200,2.0,3,8,1988
275000.0,2,1.5,1270,1.0,4,7,1947
350900.0,4,2.5,2540,2.0,3,9,1992
660000.0,4,3.25,3030,2.0,5,8,1988
